Index,Date,Secteur,Commentaire semaine,Commentaire jour,Code_entrée,Entrée,Code_plat,Plat,Code_légumes,Légumes,Code_laitage,Laitage,Code_dessert,Dessert,Code_gouter,Gouter,Code_gouter_02,Gouter_02,Taux participation,Température,Humidité,Vitesse du vent moyen 10 mn,Taux gaspillage,Attente moyenne,Allergies
4734,2022-06-20,3,,,,"Salade, dés de gruyère et croûtons",FR / BIO / DUR,Saucisse de porc OU de Volaille OU Galette de citron*,,Frites,,,BIO,Compote de pomme,BIO,"Pain / beurre
Barre chocolatée
Lait",,"Pain 
Barre chocolatée",0.89,21.6,75,2.5,0.33,0,0.02
4735,2022-06-20,2,,,,"Salade, dés de gruyère et croûtons",FR / BIO / DUR,Saucisse de porc Ou de Volaille OU Galette de citron*,,Frites,,,BIO,Compote de pomme,BIO,"Pain / beurre
Barre chocolatée
Lait",,"Pain 
Barre chocolatée",0.94,21.6,75,2.5,0.37,4.23208520885577,0.02
4736,2022-06-20,1,,,,"Salade, dés de gruyère et croûtons",FR / BIO / DUR,Saucisse de porc OU de Volaille OU Galette de citron*,,Frites,,,BIO,Compote de pomme,BIO,"Pain / beurre
Barre chocolatée
Lait",,"Pain 
Barre chocolatée",0.9,21.6,75,2.5,0.33,11.1129782651761,0.02
4737,2022-06-21,2,,,,Duo de courgettes et carottes vinaigrette,VEGE,Fallafels,BIO,Boulgour aux petits légumes,LOC,Yaourt,,,BIO,"Gâteaux aux fromages
Compote pomme-framboises",BIO,"Gâteau aux fromages
Pêche",0.95,21.7,64,3.1,0.04,6.47896051878941,0
4738,2022-06-21,3,,,,Duo de courgettes et carottes vinaigrette,VEGE,Fallafels,BIO,Boulgour aux petits légumes,LOC,Yaourt,,,BIO,"Gâteaux aux fromages
Compote pomme-framboises",BIO,"Gâteau aux fromages
Pêche",0.91,21.7,64,3.1,0.04,1.35635294025824,0
4739,2022-06-21,1,,,,Duo de courgettes et carottes vinaigrette,VEGE,Fallafels,BIO,Boulgour aux petits légumes,LOC,Yaourt,,,BIO,"Gâteaux aux fromages
Compote pomme-framboises",BIO,"Gâteau aux fromages
Pêche",0.89,21.7,64,3.1,0.04,0,0
4740,2022-06-22,3,,,BIO,"Salade de Pâtes, tomate et mozzarella",DUR / BIO,Émincé de poulet à la crème OU Omelette*,,Jardinière de légumes,,,,Fruit de saison,,"Fraises
Fromage blanc",,,0.55,21.7,67,1.7,0.52,0,0
4741,2022-06-22,2,,,BIO,"Salade de Pâtes, tomate et mozzarella",DUR / BIO,Émincé de poulet à la crème OU Omelette*,,Jardinière de légumes,,,,Fruit de saison,,"Fraises
Fromage blanc",,,0.56,21.7,67,1.7,0.56,31.0413077267078,0
4742,2022-06-22,1,,,BIO,"Salade de Pâtes, tomate et mozzarella",DUR / BIO,Émincé de poulet à la crème OU Omelette*,,Jardinière de légumes,,,,Fruit de saison,,"Fraises
Fromage blanc",,,0.57,21.7,67,1.7,0.49,24.9903795788198,0
4743,2022-06-23,1,,MENU DE FÊTE,,MENU DE FÊTE,,MENU DE FÊTE,,MENU DE FÊTE,,MENU DE FÊTE,,MENU DE FÊTE,,"Pain 
Confiture 
Lait",,"Pain
Abricot",0.91,19.1,85,3.4,0.08,2.36373805082597,0
4744,2022-06-23,3,,MENU DE FÊTE,,MENU DE FÊTE,,MENU DE FÊTE,,MENU DE FÊTE,,MENU DE FÊTE,,MENU DE FÊTE,,"Pain 
Confiture 
Lait",,"Pain
Abricot",0.92,19.1,85,3.4,0.07,0,0
4745,2022-06-23,2,,MENU DE FÊTE,,MENU DE FÊTE,,MENU DE FÊTE,,MENU DE FÊTE,,MENU DE FÊTE,,MENU DE FÊTE,,"Pain 
Confiture 
Lait",,"Pain
Abricot",0.89,19.1,85,3.4,0.1,32.8958686633528,0
4746,2022-06-24,3,,,,Pastèque,,Filet de saumon,,Gratin de courgettes panaché,,Crème à la vanille,,,BIO,"Pain / beurre
Corbeille de fruits
Lait ou fromage",BIO,"Pain au lait
Banane équitable",0.93,19,72,4.6,0.02,0,0
4747,2022-06-24,1,,,,Pastèque,,Filet de saumon,,Gratin de courgettes panaché,,Crème à la vanille,,,BIO,"Pain / beurre
Corbeille de fruits
Lait ou fromage",BIO,"Pain au lait
Banane équitable",0.92,19,72,4.6,0.01,5.87601617091799,0
4748,2022-06-24,2,,,,Pastèque,,Filet de saumon,,Gratin de courgettes panaché,,Crème à la vanille,,,BIO,"Pain / beurre
Corbeille de fruits
Lait ou fromage",BIO,"Pain au lait
Banane équitable",0.94,19,72,4.6,0,0,0.02
4749,2022-06-27,3,,,,Taboulé,DUR,Poulet sauce barbecue OU Galette de tomate,,Petits pois,,Fromage,,Fruit de saison,BIO,"Pain / beurre
Barre chocolatée
Lait",,"Pain / beurre
Barre chocolatée",0.92,17.4,58,4.6,0.38,0,0
4750,2022-06-27,1,,,,Taboulé,DUR,Poulet sauce barbecue OU Galette de tomate,,Petits pois,,Fromage,,Fruit de saison,BIO,"Pain / beurre
Barre chocolatée
Lait",,"Pain
Barre chocolatée",0.91,17.4,58,4.6,0.37,0,0
4751,2022-06-27,2,,,,Taboulé,DUR,Poulet sauce barbecue OU Galette de tomate,,Petits pois,,Fromage,,Fruit de saison,BIO,"Pain / beurre
Barre chocolatée
Lait",,"Pain 
Barre chocolatée",0.93,17.4,58,4.6,0.41,21.7233409981094,0.02
4752,2022-06-28,2,,,,Concombre bulgare,VEGE,Couscous de légumes,BIO,Semoule,,Fromage,,Cocktail de fruits,,"Pain
confiture
Petits suisses aux fruits",,"Brioche
Abricots",0.91,17,64,5.1,0.31,0,0.02
4753,2022-06-28,1,,,,Concombre bulgare,VEGE,Couscous de légumes,BIO,Semoule,,Fromage,,Cocktail de fruits,,"Pain
confiture
Petits suisses aux fruits",,"Brioche
Abricots",0.91,17,64,5.1,0.31,15.5238118269868,0
4754,2022-06-28,3,,,,Concombre bulgare,VEGE,Couscous de légumes,BIO,Semoule,,Fromage,,Cocktail de fruits,,"Pain
confiture
Petits suisses aux fruits",,"Brioche
Abricot",0.91,17,64,5.1,0.29,0.98284544679527,0.02
4755,2022-06-29,2,,,,Salade de maïs et haricots rouge sauce au fromage blanc,FR / BIO / DUR,Jambon braisé aux herbes OU Rôti de dinde OU Mélange indien*,,Haricots verts,,Riz au lait,,Confiture de réserve,,"Fourré au chocolat
Abricots",,,0.56,17.4,76,4.7,0.3,18.7446239777779,0
4756,2022-06-29,1,,,,Salade de maïs et haricots rouge sauce au fromage blanc,FR / BIO / DUR,Jambon braisé aux herbes OU Rôti de dinde OU Mélange indien*,,Haricots verts,,Riz au lait,,Confiture de réserve,,"Fourré au chocolat
Abricots",,,0.57,17.4,76,4.7,0.26,28.1244459625422,0.02
4757,2022-06-29,3,,,,Salade de maïs et haricots rouge sauce au fromage blanc,FR / BIO / DUR,Jambon braisé aux herbes OU Rôti de dinde OU Mélange indien*,,Haricots verts,,Riz au lait,,Confiture de réserve,,"Fourré au chocolat
Abricots",,,0.54,17.4,76,4.7,0.3,22.2351334621457,0.02
4758,2022-06-30,1,,,,Pamplemousse,FR,Bolognaise OU Boulette de lentilles*,BIO,Pâtes,,,,Fruit de saison,,"Crème dessert à la vanille
Petit beurre",,"Pain
 pêche",0.94,14.9,73,2.9,0.04,0,0
4759,2022-06-30,2,,,,Pamplemousse,FR,Sauté de bœuf tandoori OU Boulette de lentilles*,,Purée de pommes de terre,,,,Fruit de saison,,"Crème dessert à la vanille
Petit beurre",,"Pain
Pêche",0.93,14.9,73,2.9,0.04,0,0.02
4760,2022-06-30,3,,,,Pamplemousse,FR,Rôti de boeuf OU Boulette de lentilles*,,Purée de pommes de terre,,,,Fruit de saison,,"Crème dessert à la vanille
Petit beurre",,"Pain
Pêche",0.89,14.9,73,2.9,0.04,36.1940937145779,0.02
4761,2022-07-01,1,,,BIO,Pâté de campagne OU Betteraves,,Filet de lieu,,Gratin de fenouil panaché,,,,Melon,BIO,"Pain / beurre
Corbeille de fruits
Lait ou fromage",BIO,"Pain au lait
banane équitable",0.91,17.6,62,2.6,0.04,0,0
4762,2022-07-01,2,,,BIO,Pâté de campagne OU Betteraves,,Filet de lieu,,Gratin  de fenouil panaché,,,,Melon,BIO,"Pain / beurre
Corbeille de fruits
Lait ou fromage",BIO,"Pain au lait
Banane équitable",0.91,17.6,62,2.6,0.04,0,0
4763,2022-07-01,3,,,BIO,Pâté de campagne OU Betteraves,,Filet de lieu,,Gratin  de fenouil panaché,,,,Melon,BIO,"Pain / beurre
Corbeille de fruits
Lait ou fromage",BIO,"Pain au lait
Banane équitable",0.91,17.6,62,2.6,0.04,0,0
4764,2022-07-04,2,,,,Pastèque,,Poisson pané,,Frites,,,,Cône glacé,,"Pain / beurre
Barre chocolatée Lait",,"Pain
Barre chocolatée",0.9,17.8,65,2.7,0.23,0,0.02
4765,2022-07-04,3,,,,Pastèque,,Poisson pané,,Frites,,,,Cône glacé,BIO,"Pain / beurre
Barre chocolatée
Lait",,"Pain
Barre chocolatée",0.93,17.8,65,2.7,0.26,3.04841066293612,0
4766,2022-07-04,1,,,,Pastèque,,Poisson pané,,Frites,,,,Cône glacé,BIO,"Pain / beurre
Barre chocolatée
Lait",,"Pain
Barre chocolatée",0.92,17.8,65,2.7,0.24,15.0666609078861,0.02
4767,2022-07-05,1,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,BIO,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,0.9,18.8,57,4.6,0.07,0,0.02
4768,2022-07-05,2,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,BIO,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,0.91,18.8,57,4.6,0.1,3.55439816613078,0.02
4769,2022-07-05,3,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,BIO,REPAS DE RÉSERVE,,REPAS DE RÉSERVE,0.92,18.8,57,4.6,0.14,0,0
4770,2022-07-06,1,,,,Macédoine vinaigrette,BIO / VEGE,Galette tomate fromage,,,,,,Fruit de saison,,"Madeleine
Compote",,,0.54,21.9,59,4.2,0.23,11.9619242841881,0.02
4771,2022-07-06,2,,,,Macédoine vinaigrette,BIO / VEGE,Galette tomate fromage,,,,,,Fruit de saison,,"Madeleine
Compote",,,0.55,21.9,59,4.2,0.21,0,0.02
4772,2022-07-06,3,,,,Macédoine vinaigrette,BIO / VEGE,Galette tomate fromage,,,,,,Fruit de saison,,"Madeleine
Compote",,,0.56,21.9,59,4.2,0.25,0,0.02
4773,2022-07-07,3,,REPAS FROID,BIO,Salade de pâtes surimi mayonnaise,DUR,Rôti de dinde,,Tomates cerises,,Crème au chocolat,,,BIO,"Pain / beurre
Nectarine
Lait",,"Pain
Nectarine",0.9,19.8,71,4.1,0.26,26.4857491879903,0
4774,2022-07-07,1,,REPAS FROID,BIO,Salade de pâtes surimi mayonnaise,DUR,Rôti de dinde,,Tomates cerises,,Crème au chocolat,,,BIO,"Pain / beurre
Nectarine
Lait",,"Pain
Nectarine
Barre chocolatée",0.9,19.8,71,4.1,0.29,0,0
4775,2022-07-07,2,,REPAS FROID,BIO,Salade de pâtes surimi mayonnaise,DUR,Rôti de dinde,,Tomates cerises,,Crème au chocolat,,,BIO,"Pain / beurre
Nectarine
Lait",,"Pain
Nectarine",0.95,19.8,71,4.1,0.25,0,0
4776,2022-07-08,1,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,0.91,21.1,52,4.1,0.11,0,0
4777,2022-07-08,2,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,0.91,21.1,52,4.1,0.09,0,0
4778,2022-07-08,3,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,0.92,21.1,52,4.1,0.08,0,0
4779,2022-07-11,1,,,,Salade de lentilles,DUR,Poulet OU galette texas yumi*,,Petits pois carottes,,Fromage,BIO,Fruit de saison,BIO,"Pain / beurre
Barre chocolatée
Lait",,,0.92,25.1,42,5.4,0.44,0,0.02
4780,2022-07-12,1,,,,Concombre vinaigrette,VEGE,Falafels sauce boulgour,,Boulgour aux petits légumes,,Crème à la vanille,,Cookies,BIO,"Pain / beurre
Abricots
Lait",,,0.93,28.8,45,1.9,0.19,0,0
4781,2022-07-13,1,,MENU ANTILLAIS,,"Accras de morue, salade verte",,Rougail saucisse,BIO,Riz créole,,,,Cube de mangue,,"Fourré chocolat
Pêche",,,0.54,28.3,48,1.1,0.25,7.13505054516863,0.02
4782,2022-07-14,1,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,,0.94,23.9,58,6.1,0.14,3.28819456109972,0
4783,2022-07-15,1,,,BIO,"Pâté de campagne, cornichons OU macédoine",,Lieu noir à la tomate,,Piperade et pommes de terre,,Fromage,BIO,Fruit de saison,BIO,"Pain / beurre
Corbeille de fruits
Lait ou fromage",,,0.89,24.1,40,4.4,0.09,25.0123676525979,0
4784,2022-07-18,1,,SALADE BAR,,Salade bar,VEGE,"Salade de pois chiche, maïs, salade, batonnet de concombre, carottes râpées vinaigrette, tomate cerise, salade de pommes de terre , Houmous à la betteraves",,,BIO,Yaourt,,Abricots secs,BIO,"Pain / beurre
Barre chocolatée
Lait",,,0.92,29.9,34,3.7,0.15,0,0
4785,2022-07-19,1,,,,Asperge mimosa,BIO,Timbale au thon,,,,Fromage,BIO,fruit de saison,,"Pain
crème de gruyère",,,0.93,28.7,53,7.5,0.01,25.5166598378203,0.02
4786,2022-07-20,1,,,,Salade de croûtons,,Parmentier de courgettes OU Boulette de lentilles*,,,,Petit suisses aux fruits,,,BIO,"Madeleine
Pêche 
Lait",,,0.57,23.7,59,4.3,0.07,0,0.02
4787,2022-07-21,1,,,BIO,Tomate mozzarella,BIO,Rôti de porc OU Galette de citron*,,Frites,,,BIO,Compote de pommes fraises,BIO,"Pain 
Confiture
Yaourt",,,0.89,19.5,70,1.7,0.1,26.341215203508,0
4788,2022-07-22,1,,,BIO,Melon,,Eglefin,BIO,"Épinards à la crème, semoule",,,,Petit pot de glace,,"Pain / beurre
Corbeille de fruits
Lait ou fromage",,,0.89,19.2,84,4.1,0.15,0,0
4789,2022-07-25,1,,MENU ESPAGNOLE,,Gaspacho,,Paëlla OU Paëlla végétale*,,,,,BIO,Pastèque,BIO,"Pain / beurre
Barre chocolatée
Lait",,,0.91,21.4,60,5.9,0.04,15.1575720185702,0.02
4790,2022-07-26,1,,,BIO,Pamplemousse,FR / VEGE,Rôti de bœuf froid OU Mélange méxicain,,Ratatouille,,Riz au lait sauce chocolat,,,BIO,"Pain / beurre
Nectarine
Lait",,,0.88,19.9,57,3.2,0.08,16.5861007780461,0
4791,2022-07-27,1,,,,Choux-fleurs vinaigrette,BIO / VEGE,"Galette de tomate, fromage",,Salade verte,,,,Fruit de saison,BIO,"Barre bretonne
Yaourt nature",,,0.56,20.2,52,1.6,0.16,0,0
4792,2022-07-28,1,,,,Taboulé,DUR,Escalope de porc OU sauté de dinde à la crème OU Tortillas*,,Julienne de légumes d'été,,Fromage,BIO,Fruit de saison,BIO,"Pain / beurre
Pomme
Lait",,,0.91,22.6,54,1.9,0.01,0,0.02
4793,2022-07-29,1,,,BIO,"Rillettes, cornichons OU betteraves",DUR,Saumon à l'oseille,BIO,Riz pilaf,,Fromage fondu,BIO,Fruit de saison,BIO,"Pain / beurre
Corbeille de fruits
Lait ou fromage",,,0.92,23,50,1.8,0.04,0,0.02
4794,2022-08-01,1,,,BIO,"Œuf, salade verte",,Bolognaise,BIO,Coquillettes,,Crème au chocolat,,,BIO,"Pain / beurre
Barre chocolatée
Lait",,,0.9,20.5,72,1.9,0.26,0,0
4795,2022-08-02,1,,,,Asperge vinaigrette,,Poisson pané à la tomate,,Frites,,Fromage blanc,BIO,fruit de saison,,"Cake aux pépites de chocolat
Kiwi",,,0.92,23.7,62,1.3,0.18,0,0
4796,2022-08-03,1,,,BIO,Concombre et dés de feta,DUR,Poulet OU Galette  yumi texas*,,Petits pois carottes,,,BIO,Compote pomme abricots,BIO,"Pain / beurre
Pêche
Lait",,,0.55,23.8,70,2,0.45,4.71710986672269,0
4797,2022-08-04,1,,,,Radis râpée et dés de gruyère,FR / BIO,Sauté de bœuf aux olives OU Omelette*,,Gratin de courgettes,,,BIO,Far aux pommes,,"Pain 
Fromage fondu
Abricot",,,0.93,22.4,58,6.3,0.26,0,0
4798,2022-08-05,1,,,BIO,"Riz niçois (Thon, haricots verts,pomme de terre)",,Lieu noir beurre ciboulette,,Brocolis,,fromage,BIO,Fruit de saison,BIO,"Pain / beurre
Corbeille de fruits
Lait ou fromage",,,0.93,21,53,6.6,0.05,0,0
4799,2022-08-08,1,,,BIO,Melon,VEGE,Haricots blancs à la provençale*,,Riz pilaf,,Fromage blanc,,,BIO,"Pain / beurre
Barre chocolatée
Lait",,,0.92,23.7,31,6.7,0.21,6.52971741168577,0.02
4800,2022-08-09,1,,MENU MEXICAIN,,Tortillas chips guacamole,,Fajitas de Poulet OU Végé,,,,,,Glace cône,BIO,"Pain / beurre
Abricots
Lait",,,0.89,23.9,49,6.1,0.2,45.8745205563463,0.02
4801,2022-08-10,1,,,,"Pomme de terre, sardine",FR / DUR,Rôti de veau OU Mélange indien*,,Haricots verts,,Petits suisses nature,,Fruit de saison,BIO,"Cookies
Yaourt nature",,,0.55,25.2,50,2.9,0.09,16.5066144289221,0.02
4802,2022-08-11,1,,,BIO,"Tomate, mozzarella",,Parmentier de courgette OU Boulette de lentilles*,,Salade verte,,,,Pêche au sirop,BIO,"Pain / beurre
Nectarine
Lait",,,0.93,30.7,24,5.6,0.05,24.8623921648915,0.02
4803,2022-08-12,1,,,BIO,Saucisson à l'ail cornichons OU betteraves,,Lieu noir sauce curry,BIO,Semoule,,Fromage,BIO,Fruit de saison,BIO,"Pain / beurre
Barre chocolatée
Lait ou fromage",,,0.91,29.9,28,2,0.04,5.41625485813159,0.02
4804,2022-08-15,1,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,,0.93,20,81,3.2,0.02,4.82951501227297,0
4805,2022-08-16,1,,,,Carottes râpées dés de gruyère,FR,Jambon braisé sauce barbecue OU pois chiches*,,Taboulé,,,,Cube de fruits,BIO,"Pain / beurre
Pomme
Lait",,,0.93,18.4,88,4.6,0.08,6.04223674527981,0
4806,2022-08-17,1,,,BIO,"Œuf, salade",VEGE / BIO,Gratin de boulgour,,,BIO,Yaourt nature,,Abricots secs,BIO,"Mini quatre quarts
Nectarine
Lait",,,0.54,17.1,95,1.5,0.27,0,0
4807,2022-08-18,1,,,BIO,Blé au surimi,FR,Blanquette de veau OU Tortillas*,,Courgettes persillées,,,BIO,Fruit de saison,BIO,"Pain / beurre
Abricots
Lait",,,0.9,20.3,80,2.9,0.04,8.89954923682343,0.02
4808,2022-08-19,1,,,BIO,Concombre dés de féta,FR,Rôti de bœuf OU Boulette de lentilles*,BIO,Tortis,,,,Chou à la rème,BIO,"Pain / beurre
Corbeille de fruits
Lait ou fromage",,,0.93,21.1,80,4.1,0.24,0,0
4809,2022-08-22,1,,,BIO,Tomates cerises,VEGE,Couscous de légumes,,,,Fromage blanc,,,BIO,"Pain / beurre
Barre chocolatée
Lait",,,0.92,20.7,89,2.8,0.36,0,0.02
4810,2022-08-23,1,,,,Taboulé,FR / DUR / BIO,Escalope de porc OU mélange provençale*,,Jardinière de légumes,,Fromage,BIO,Fruit de saison,BIO,"Madeleine
Yaourt nature",,,0.91,21.5,85,3.1,0.04,0,0.02
4811,2022-08-24,1,,,BIO,Pastèque,FR / BIO,Sauté de bœuf au paprika OU Galette au citron*,,Lentilles cuisinées,,Fromage,BIO,Compote de pommes fraises,BIO,"Petit beurre
Pêche
Lait",,,0.55,23,75,1.9,0.31,0,0
4812,2022-08-25,1,,MENU BRETON,,Salade de croûtons,BIO,Galette saucisse de porc OU de volaille,,,,,BIO,Crêpe caramel au beurre salé,BIO,"Petit beurre
Pomme
Lait",,,0.9,19.8,92,4.5,0.35,6.85074536376405,0.02
4813,2022-08-26,1,,,BIO,Melon,DUR,Saumon froid,,Macédoine mayonnaise,,Fromage fondu,,Figuettes,BIO,"Pain / beurre
Corbeille de fruits
Lait ou fromage",,,0.93,20,69,4.6,0.1,0,0.02
4814,2022-08-29,3,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,0.1,22.6,52,3,0.08,0,0.02
4815,2022-08-29,1,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,0.1,22.6,52,3,0.13,0,0.02
4816,2022-08-29,1,,SALADE BAR,BIO,Salade bar,,"Salade de pâtes, tomate cerise, bâtonnet de concombre sauce fromage blanc, viande froide",,,,,,Dessert de réserve,BIO,"Pain / beurre
Barre chocolatée
Lait",,,0.94,22.6,52,3,0.15,2.16132980431104,0
4817,2022-08-29,2,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,0.1,22.6,52,3,0.09,20.2364740761561,0
4818,2022-08-30,,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,,0.94,22.5,52,2.9,0.11,7.37420945035803,0.02
4819,2022-08-30,2,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,0.1,22.5,52,2.9,0.11,0,0
4820,2022-08-30,3,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,0.1,22.5,52,2.9,0.09,0,0.02
4821,2022-08-30,1,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,0.1,22.5,52,2.9,0.06,0,0.02
4822,2022-08-31,1,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,0.06,22.5,63,3.5,0.12,5.40126301737266,0.02
4823,2022-08-31,2,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,0.06,22.5,63,3.5,0.09,5.93636107256997,0.02
4824,2022-08-31,,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,FERMÉ,,,0.55,22.5,63,3.5,0.12,0,0
4825,2022-08-31,3,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,,VACANCES SCOLAIRES,0.06,22.5,63,3.5,0.08,0,0
4826,2022-09-01,1,,RENTRÉE SCOLAIRE,,Pamplemousse,FR,Lasagnes OU Lasagnes de légumes*,,Salade verte,,Petits suisses aux fruits,,,BIO,"Pain / beurre
Prunes
Lait",,,0.93,19,86,1.9,0.08,0,0
4827,2022-09-01,2,,RENTRÉE SCOLAIRE,,Pamplemousse,FR,Lasagnes OU Lasagnes de légumes*,,Salade verte,,Petits suisses aux fruits,,,BIO,"Pain / beurre
Prunes
Lait",,,0.88,19,86,1.9,0.1,0,0
4828,2022-09-01,,,RENTRÉE SCOLAIRE,,Rentrée scolaire,,Rentrée scolaire,,Rentrée scolaire,,Rentrée scolaire,,Rentrée scolaire,,Rentrée scolaire,,,0.9,19,86,1.9,0.11,20.5719377615076,0
4829,2022-09-01,3,,RENTRÉE SCOLAIRE,,Pamplemousse,FR,Lasagnes OU Lasagnes de légumes*,,Salade verte,,Petits suisses aux fruits,,,BIO,"Pain / beurre
Prunes
Lait",,,0.94,19,86,1.9,0.08,0,0
4830,2022-09-02,2,,,BIO,Melon,VEGE / BIO,Omelette,,Ratatouille et pommes de terre,,Fromage,BIO,Compote pomme-framboise,BIO,"Pain / beurre
Corbeille de fruits 
Lait ou fromage",,,0.88,18.1,98,0.7,0.31,30.1868483958287,0
4831,2022-09-02,,,RENTRÉE SCOLAIRE,,Rentrée scolaire,,Rentrée scolaire,,Rentrée scolaire,,Rentrée scolaire,,Rentrée scolaire,,Rentrée scolaire,,,0.93,18.1,98,0.7,0.05,7.24609882425039,0
4832,2022-09-02,3,,,BIO,Melon,VEGE / BIO,Omelette,,Ratatouille et pommes de terre,,Fromage,BIO,Compote pomme-framboise,BIO,"Pain / beurre
Corbeille de fruits 
Lait ou fromage",,,0.9,18.1,98,0.7,0.32,0,0
4833,2022-09-02,1,,,BIO,Melon,VEGE / BIO,Omelette,,Ratatouille et pommes de terre,,Fromage,BIO,Compote pomme-framboise,BIO,"Pain / beurre
Corbeille de fruits 
Lait ou fromage",,,0.93,18.1,98,0.7,0.34,5.78396586318349,0
4834,2022-09-05,2,,,,Chou-rouge vinaigrette,DUR,Poulet OU Galette de boulgour*,,Frites,BIO,Yaourt,,,BIO,"Pain / beurre
Barre chocolatée
Lait",,"Pain 
Barre chocolatée",0.91,21.2,77,2.3,0.32,25.0305184772704,0
4835,2022-09-05,1,,,,Chou-rouge vinaigrette,DUR,Poulet OU Galette de boulgour*,,Frites,BIO,Yaourt,,,BIO,"Pain / beurre
Barre chocolatée
Lait",,"Pain 
Barre chocolatée",0.92,21.2,77,2.3,0.32,0,0.02
4836,2022-09-05,3,,,,Chou-rouge vinaigrette,DUR,Poulet OU Galette de boulgour*,,Frites,BIO,Yaourt,,,BIO,"Pain / beurre
Barre chocolatée
Lait",,"Pain 
Barre chocolatée",0.92,21.2,77,2.3,0.33,27.3212708158686,0
4837,2022-09-06,2,,,,Betteraves et dés de féta,VEGE,Boulgour de légumes,,,,,BIO,Compote de pomme,BIO,"Pain
Crème de gruyère
Pomme",BIO,"Brioche
Pomme",0.94,18.1,91,2.1,0.04,0,0.02
4838,2022-09-06,1,,,,Betteraves et dés de féta,VEGE,Boulgour de légumes,,,,,BIO,Compote de pomme,BIO,"Pain
Crème de gruyère
Pomme",BIO,"Brioche
Pomme",0.89,18.1,91,2.1,0.04,0,0.02
